usage_id,user_id,tool_id,usage_date,sessions,prompts,minutes_used,tokens_used,tasks_completed
235194,4950,28,2026-03-07,6,17,71,8772,10
235195,4950,8,2026-02-24,3,18,51,14940,6
235196,4950,28,2026-05-26,6,28,122,32200,10
235197,4950,26,2026-04-28,3,33,97,20262,6
235198,4950,16,2026-04-29,6,14,26,8862,8
235199,4950,10,2026-06-20,6,47,132,35532,8
235200,4950,27,2026-06-27,2,20,91,12220,10
235201,4950,28,2026-05-30,4,18,69,16992,5
235202,4950,11,2026-02-08,6,33,125,30360,10
235203,4950,26,2026-04-11,5,19,66,10868,10
235204,4950,5,2026-04-18,6,22,101,13530,4
235205,4950,13,2026-03-06,3,19,77,13300,6
235206,4950,28,2026-03-01,3,30,64,24600,4
235207,4950,6,2026-03-04,3,18,138,9774,5
235208,4950,28,2026-01-27,2,24,94,24144,9
235209,4950,9,2026-03-30,2,46,135,45172,12
235210,4951,11,2025-08-01,1,4,28,1308,0
235211,4951,10,2025-06-14,2,6,17,1386,2
235212,4951,9,2026-03-04,1,1,19,261,1
235213,4951,8,2025-08-31,2,4,14,1152,0
235214,4951,9,2025-11-07,2,4,24,1220,0
235215,4951,24,2026-04-05,2,6,6,2316,0
235216,4951,5,2025-06-12,1,4,26,1120,2
235217,4952,22,2026-04-17,4,42,36,44352,11
235218,4952,24,2026-04-20,6,21,92,12705,4
235219,4952,10,2025-08-30,5,54,134,42768,9
235220,4952,1,2026-02-02,6,51,92,34425,4
235221,4952,25,2026-05-13,6,30,32,35730,8
235222,4952,5,2025-11-16,5,23,122,23161,11
235223,4952,25,2026-06-27,7,28,54,32676,11
235224,4952,10,2026-04-12,5,49,116,45423,7
235225,4952,6,2025-08-21,3,24,106,19632,12
235226,4952,24,2025-12-21,2,26,92,19136,10
235227,4952,3,2025-08-08,7,18,55,15426,3
235228,4952,25,2026-04-20,2,24,116,21864,10
235229,4952,25,2026-05-20,2,32,90,25888,11
235230,4952,7,2026-06-05,6,53,89,49873,12
235231,4952,6,2026-01-12,7,29,68,22301,10
235232,4952,3,2025-12-28,2,58,80,65888,8
235233,4952,21,2025-11-04,3,13,111,9399,10
235234,4952,1,2026-02-24,5,33,154,37488,4
235235,4952,11,2026-05-06,5,52,161,60632,8
235236,4952,6,2025-11-12,3,47,151,49867,9
235237,4952,25,2026-06-10,7,28,119,20188,11
235238,4952,8,2025-11-21,2,52,133,61620,4
235239,4952,5,2025-11-03,2,49,60,51793,5
235240,4952,24,2026-05-12,7,39,57,42627,8
235241,4952,24,2026-06-09,4,18,107,15012,6
235242,4952,24,2025-08-18,5,40,102,40280,6
235243,4952,24,2025-11-26,6,20,60,23280,3
235244,4952,9,2025-09-11,3,21,73,24150,12
235245,4952,10,2026-06-03,7,20,89,16500,7
235246,4952,3,2026-05-20,7,55,105,42570,10
235247,4952,2,2025-11-15,5,55,74,44000,6
235248,4952,12,2026-01-01,5,34,85,17408,4
235249,4952,7,2026-03-20,6,35,157,20510,5
235250,4952,6,2026-03-03,6,29,122,34220,9
235251,4952,8,2026-03-31,5,29,96,17487,5
235252,4952,24,2026-03-16,3,14,36,7560,5
235253,4952,10,2026-04-29,5,21,81,21567,12
235254,4952,9,2025-12-11,6,47,51,54285,4
235255,4952,9,2025-10-29,4,17,108,11628,9
235256,4952,22,2025-10-25,2,36,126,38304,7
235257,4952,5,2026-01-10,7,47,118,39668,12
235258,4952,24,2025-12-28,5,26,84,30680,3
235259,4952,8,2026-01-31,6,31,45,27156,11
235260,4952,24,2026-03-12,4,36,52,23472,3
235261,4952,12,2025-12-03,6,24,85,22488,11
235262,4952,23,2025-11-03,5,45,109,27135,6
235263,4952,24,2026-02-15,3,19,44,13053,11
235264,4952,24,2025-09-06,3,14,84,16394,8
235265,4952,23,2025-08-15,6,16,92,13088,10
235266,4952,1,2026-03-25,6,20,180,22160,7
235267,4952,23,2026-04-21,6,16,123,18304,8
235268,4952,24,2025-09-09,2,29,57,28188,5
235269,4952,10,2026-03-25,2,49,70,25676,6
235270,4952,10,2026-06-29,4,51,131,55386,10
235271,4952,11,2025-11-23,7,49,158,56154,6
235272,4952,5,2026-06-21,6,29,118,22417,4
235273,4952,3,2025-09-18,7,36,62,37800,3
235274,4952,24,2026-04-20,7,28,48,19292,9
235275,4952,10,2026-03-27,2,50,46,51650,5
235276,4952,9,2025-11-26,7,54,71,38394,7
235277,4952,5,2026-04-20,2,47,140,27777,9
235278,4952,24,2026-05-21,4,24,67,26520,6
235279,4952,7,2025-08-09,6,53,46,47541,8
235280,4952,24,2026-01-12,4,31,94,18352,10
235281,4952,11,2025-12-15,3,52,166,31668,3
235282,4952,5,2026-03-13,7,19,149,15979,4
235283,4952,22,2025-11-30,7,45,116,29970,6
235284,4952,24,2025-12-10,2,32,102,31808,9
235285,4952,25,2026-03-25,2,36,97,34704,8
235286,4952,25,2025-12-15,4,28,104,31444,4
235287,4952,24,2025-08-11,3,32,60,16768,6
235288,4952,9,2026-02-08,2,21,102,16023,3
235289,4952,8,2025-09-07,3,31,77,34627,7
235290,4952,22,2026-04-20,6,34,117,29750,10
235291,4952,25,2025-12-29,4,36,76,25740,7
235292,4952,24,2025-12-30,7,16,88,13536,11
235293,4952,25,2025-11-20,7,27,94,23868,5
235294,4952,1,2025-10-29,2,37,74,40330,5
235295,4952,25,2025-09-14,4,19,89,16017,3
235296,4952,5,2025-09-22,4,28,154,25984,4
235297,4952,1,2025-08-24,5,49,170,30919,5
235298,4952,25,2026-05-20,3,37,86,23421,8
235299,4952,23,2026-03-15,4,34,39,30838,5
235300,4952,3,2026-06-22,5,54,142,47034,6
235301,4952,10,2026-02-16,7,31,81,22754,10
235302,4952,7,2025-09-26,7,29,128,20126,10
235303,4952,9,2025-10-19,2,27,48,18522,12
235304,4952,25,2025-10-28,7,21,32,12117,8
235305,4952,25,2025-10-17,2,36,40,18216,9
235306,4952,7,2026-05-29,6,23,44,14881,4
235307,4952,25,2026-04-19,5,20,44,22820,11
235308,4952,8,2026-04-15,4,33,51,23892,9
235309,4952,1,2026-01-07,4,22,162,26026,9
235310,4952,25,2026-02-11,6,13,99,13208,9
235311,4952,9,2026-05-08,3,54,158,54648,10
235312,4952,24,2026-06-10,6,15,88,16230,7
235313,4952,7,2026-06-03,4,18,113,13914,5
235314,4952,22,2025-12-19,4,41,62,36531,3
235315,4952,21,2026-03-30,6,43,108,30229,6
235316,4952,8,2025-10-22,7,52,68,38064,3
235317,4952,25,2026-05-12,3,23,59,15111,7
235318,4953,7,2026-01-30,1,5,26,1045,2
235319,4953,12,2026-04-14,2,5,15,1795,1
235320,4953,17,2026-06-25,2,1,7,291,0
235321,4953,16,2026-04-29,2,3,4,1092,2
235322,4953,6,2026-06-19,2,5,8,1320,1
235323,4953,8,2026-05-09,2,4,8,688,1
235324,4953,13,2026-06-02,2,3,5,696,0
235325,4953,14,2026-02-17,2,5,11,825,1
235326,4953,13,2026-03-17,2,2,12,406,1
235327,4953,9,2026-05-29,2,5,20,805,2
235328,4953,10,2026-03-07,1,2,21,572,0
235329,4953,14,2026-05-03,1,4,4,1004,1
235330,4953,11,2026-05-17,2,1,9,305,1
235331,4953,10,2025-12-31,2,3,6,1020,2
235332,4953,14,2026-05-21,2,5,6,795,2
235333,4953,8,2026-04-12,1,3,25,1155,1
235334,4953,26,2026-03-13,2,7,10,1204,1
235335,4953,5,2026-04-05,2,2,24,512,2
235336,4953,8,2026-02-19,2,7,27,1449,2
235337,4953,27,2026-01-21,2,6,8,1614,2
235338,4954,20,2025-11-15,3,10,66,4490,1
235339,4954,21,2025-04-15,1,5,21,2620,5
235340,4954,20,2026-05-19,2,14,26,6244,3
235341,4954,10,2025-04-28,3,18,42,10710,5
235342,4954,19,2026-06-15,2,24,66,10248,4
235343,4954,20,2026-06-20,4,6,30,3006,1
235344,4954,2,2026-06-17,1,6,49,2874,5
235345,4954,18,2026-05-23,1,22,31,7062,4
235346,4954,10,2026-02-15,3,9,25,3897,4
235347,4954,2,2025-07-04,1,14,43,7070,3
235348,4954,18,2025-05-11,3,7,50,4725,4
235349,4954,9,2025-04-02,1,11,63,3399,2
235350,4954,18,2025-09-16,1,7,25,2506,5
235351,4954,19,2025-12-12,2,19,56,7011,2
235352,4954,18,2026-05-02,3,20,40,12680,4
235353,4954,18,2025-05-02,2,21,64,9576,5
235354,4954,18,2025-09-08,1,6,49,3474,4
235355,4954,24,2025-07-14,2,4,14,1280,1
235356,4954,20,2026-06-18,4,6,60,3114,5
235357,4954,20,2025-04-21,1,9,62,3555,5
235358,4954,9,2025-05-29,1,10,34,6330,3
235359,4954,2,2025-08-06,1,14,22,6314,3
235360,4954,10,2025-04-12,4,17,32,11577,2
235361,4954,18,2025-04-24,2,22,21,13794,3
235362,4954,19,2025-06-30,3,7,45,3108,2
235363,4954,18,2025-10-01,2,7,64,3010,3
235364,4954,20,2026-05-08,1,19,72,10811,3
235365,4954,20,2026-01-17,3,19,52,10735,2
235366,4954,20,2026-05-31,4,19,63,8303,4
235367,4954,4,2025-10-11,3,9,31,4581,4
235368,4954,2,2025-08-08,2,6,38,2022,1
235369,4954,20,2025-11-29,1,20,72,6500,4
235370,4954,11,2025-09-04,3,20,20,9620,3
235371,4954,18,2026-03-13,1,22,48,10780,3
235372,4954,9,2025-09-24,3,13,25,5330,1
235373,4954,19,2025-06-14,4,16,48,5024,2
235374,4954,20,2026-02-11,4,7,58,4116,4
235375,4954,18,2026-05-22,3,9,33,3105,4
235376,4954,1,2025-11-07,1,13,20,6747,2
235377,4954,19,2026-01-04,3,19,63,11039,4
235378,4954,20,2025-11-15,3,16,39,5536,2
235379,4954,4,2025-09-08,3,7,25,4466,4
235380,4954,2,2025-05-21,1,7,19,2702,3
235381,4954,19,2025-10-31,4,21,62,9513,1
235382,4954,10,2026-03-03,2,10,32,3380,4
235383,4954,5,2025-12-03,1,9,62,5877,2
235384,4954,1,2026-01-07,3,16,43,5936,4
235385,4954,6,2025-10-19,2,13,30,8593,3
235386,4954,19,2026-03-21,1,22,49,6886,2
235387,4954,1,2025-06-22,3,9,40,6138,1
235388,4954,18,2025-09-21,1,21,51,11886,1
235389,4954,2,2025-03-19,2,8,63,5480,1
235390,4955,19,2026-02-03,2,1,6,358,2
235391,4955,10,2025-10-22,1,4,25,1468,2
235392,4955,9,2026-02-20,2,1,5,371,2
235393,4955,18,2026-03-16,1,1,14,394,0
235394,4955,11,2025-11-12,2,6,28,2064,2
235395,4955,11,2025-11-10,1,2,27,520,2
235396,4955,9,2025-12-12,2,9,16,1431,0
235397,4955,10,2025-08-09,2,3,28,867,0
235398,4955,9,2026-01-09,1,3,11,978,0
235399,4955,11,2025-08-07,1,4,6,1344,1
235400,4956,10,2026-01-17,2,9,10,2259,0
235401,4956,26,2025-07-25,2,6,12,1236,1
235402,4956,11,2025-12-23,2,6,11,2034,2
235403,4956,12,2026-06-11,1,4,6,1080,1
235404,4956,12,2025-08-18,1,4,16,788,0
235405,4956,15,2025-12-12,2,1,13,356,2
235406,4956,15,2026-06-05,1,2,16,338,2
235407,4956,7,2025-10-16,1,4,8,656,0
235408,4956,15,2025-07-25,1,2,9,484,1
235409,4956,5,2025-09-14,1,1,9,308,2
235410,4956,5,2026-03-15,1,2,23,622,0
235411,4956,15,2026-04-05,2,1,4,199,0
235412,4956,11,2025-11-10,1,6,25,2082,2
235413,4956,11,2026-03-22,1,9,19,1800,1
235414,4956,11,2026-06-27,1,1,20,383,0
235415,4956,7,2025-12-09,1,2,17,432,1
235416,4957,21,2026-04-28,2,1,8,206,2
235417,4957,3,2026-01-27,2,1,12,165,0
235418,4957,25,2025-03-17,2,1,12,380,0
235419,4957,8,2025-07-18,2,1,26,234,2
235420,4957,25,2025-07-17,1,6,16,1068,0
235421,4957,1,2025-05-17,2,1,30,169,0
235422,4957,5,2025-04-03,2,8,19,1344,2
235423,4957,21,2025-02-09,1,7,20,2772,1
235424,4957,13,2025-04-03,2,1,17,326,1
235425,4957,1,2025-08-06,2,4,15,840,2
235426,4957,23,2025-08-13,2,1,20,386,1
235427,4958,9,2026-04-15,1,19,62,11457,5
235428,4958,21,2026-04-16,3,8,27,4696,2
235429,4958,2,2026-05-23,2,6,55,2856,1
235430,4958,3,2026-06-13,3,14,69,9394,5
235431,4958,24,2026-02-03,2,6,18,2910,5
235432,4958,24,2026-05-31,4,4,26,2744,1
235433,4958,5,2026-02-05,1,20,44,8520,2
235434,4958,25,2026-05-26,2,8,24,4776,4
235435,4958,22,2026-04-10,2,8,14,3856,1
235436,4958,10,2026-02-28,3,21,51,8400,5
235437,4958,8,2026-03-15,4,19,35,6118,5
235438,4958,25,2026-03-07,1,11,26,3960,3
235439,4958,8,2026-03-25,3,18,29,7596,3
235440,4958,3,2026-03-31,2,9,56,5724,2
235441,4958,25,2026-04-09,3,4,21,1712,4
235442,4958,25,2026-02-15,2,9,26,5319,3
235443,4958,14,2026-01-19,1,11,17,4686,5
235444,4958,25,2026-03-09,2,10,43,5590,3
235445,4958,8,2026-01-24,2,18,19,8298,2
235446,4958,25,2026-01-12,1,15,30,5955,3
235447,4958,9,2026-04-25,4,12,27,5844,4
235448,4958,5,2026-06-23,3,22,19,12738,3
235449,4958,24,2026-02-14,4,6,20,1968,1
235450,4958,9,2026-05-03,4,13,42,4212,2
235451,4958,8,2026-01-17,1,20,53,6260,1
235452,4958,24,2026-04-27,2,12,21,3996,3
235453,4958,10,2026-06-06,3,18,44,7200,1
235454,4958,25,2026-05-10,4,8,13,3096,2
235455,4959,17,2026-01-30,4,4,14,2468,5
235456,4959,5,2025-12-23,1,9,40,3312,4
235457,4959,7,2026-01-10,4,5,61,1680,2
235458,4959,16,2026-03-16,1,6,16,3972,2
235459,4959,28,2025-12-20,1,19,49,7847,2
235460,4959,8,2025-09-07,1,15,61,9510,4
235461,4959,28,2026-05-04,4,11,32,3828,4
235462,4959,15,2025-11-09,3,7,28,2492,1
235463,4959,26,2025-10-28,2,7,60,3675,4
235464,4959,28,2026-01-28,3,16,45,9824,5
235465,4959,6,2025-11-28,3,8,42,2472,3
235466,4959,26,2026-05-20,4,13,37,6214,5
235467,4959,7,2025-08-18,2,6,30,3066,1
235468,4959,15,2026-02-27,3,7,26,3759,1
235469,4959,13,2025-09-06,3,13,25,8463,1
235470,4959,10,2025-09-05,2,5,56,3305,2
235471,4959,26,2025-12-19,4,13,36,8645,3
235472,4959,5,2025-12-09,3,11,34,5984,3
235473,4959,27,2025-08-19,3,15,39,6555,4
235474,4959,27,2026-04-14,3,17,47,11730,3
235475,4959,27,2025-11-12,3,19,54,7296,1
235476,4959,27,2025-12-13,1,7,48,4641,1
235477,4959,7,2026-04-04,2,22,46,14212,2
235478,4959,26,2026-04-25,3,16,33,9504,5
235479,4959,9,2026-02-09,2,23,41,14444,2
235480,4959,10,2026-05-21,3,10,20,4350,2
235481,4959,8,2025-08-18,3,18,18,11862,5
235482,4959,27,2026-02-08,1,20,52,10860,3
235483,4959,26,2025-09-04,1,6,15,3084,5
235484,4959,27,2025-12-31,2,19,49,6403,4
235485,4959,27,2025-08-31,1,15,40,6660,1
235486,4959,13,2026-06-28,1,9,32,6246,2
235487,4959,8,2025-11-21,2,8,60,4648,3
235488,4959,28,2025-11-26,2,16,30,7952,1
235489,4959,14,2025-09-18,4,13,17,8853,5
235490,4959,7,2026-05-14,4,19,50,9310,4
235491,4959,10,2025-12-09,3,16,59,5296,4
235492,4959,28,2025-11-06,2,14,35,6132,3
235493,4959,12,2026-06-17,1,14,29,9086,4
235494,4959,7,2025-09-30,1,8,57,4760,3
235495,4959,8,2026-04-26,4,6,18,4086,5
235496,4959,5,2026-05-23,1,12,34,7128,5
235497,4959,27,2026-01-06,4,16,21,6448,1
235498,4959,26,2026-05-28,2,20,55,6720,3
235499,4959,16,2026-03-09,2,6,10,1824,2
235500,4959,5,2026-06-23,1,8,20,4528,2
235501,4959,15,2026-03-29,2,7,40,4032,4
235502,4959,28,2025-09-18,1,20,21,7260,4
235503,4959,27,2026-03-25,2,18,15,9288,1
235504,4959,26,2026-06-05,4,20,32,6960,2
235505,4959,13,2026-06-16,4,13,18,5200,5
235506,4959,5,2026-05-22,3,8,63,3016,5
235507,4960,5,2025-11-23,1,3,22,1164,2
235508,4960,17,2026-05-11,2,3,5,537,2
235509,4960,14,2025-10-02,1,4,16,1516,2
235510,4960,26,2026-02-14,1,4,7,1040,0
235511,4960,27,2026-03-07,1,6,21,1374,2
235512,4961,9,2026-03-18,3,13,40,4771,1
235513,4961,9,2025-09-07,3,23,48,9062,2
235514,4961,18,2025-07-12,1,6,48,3942,2
235515,4961,2,2026-03-15,1,7,66,3080,1
235516,4961,22,2026-03-24,3,9,27,4266,5
235517,4961,18,2025-07-17,4,15,49,5985,2
235518,4961,4,2026-01-20,3,18,26,10224,4
235519,4961,11,2025-10-08,4,6,47,3972,2
235520,4961,22,2026-02-28,2,14,44,6650,4
235521,4961,2,2026-06-17,4,12,46,6084,2
235522,4961,11,2025-07-22,2,21,66,11949,5
235523,4961,10,2025-12-24,1,13,60,5421,5
235524,4961,20,2026-02-06,3,24,64,13248,5
235525,4961,4,2025-10-30,1,6,67,2196,5
235526,4961,9,2026-04-28,1,6,41,2022,3
235527,4961,18,2026-02-20,4,6,50,4170,3
235528,4961,18,2026-05-12,2,10,38,3740,1
235529,4961,18,2025-10-28,4,20,64,13140,2
235530,4961,18,2025-07-02,2,13,20,8983,4
235531,4961,8,2025-07-13,2,19,59,11248,2
235532,4961,4,2025-11-08,1,21,30,8883,3
235533,4961,1,2025-06-21,3,18,27,7452,1
235534,4961,19,2026-02-13,1,24,57,13176,4
235535,4961,21,2025-11-21,2,9,35,3159,1
235536,4961,18,2025-08-01,2,14,52,6902,1
235537,4961,19,2025-12-21,4,18,40,11376,4
235538,4961,10,2025-07-02,1,11,52,4059,4
235539,4961,25,2026-01-19,2,8,25,2888,2
235540,4961,3,2026-06-19,3,12,58,5652,2
235541,4961,19,2025-08-06,2,14,68,4312,5
235542,4961,18,2025-07-14,4,6,32,3660,5
235543,4961,21,2025-09-04,1,6,33,3132,5
235544,4961,23,2026-03-02,4,6,51,3222,1
235545,4961,4,2026-04-20,2,24,31,12456,1
235546,4962,22,2026-04-12,1,3,19,663,1
235547,4962,9,2026-05-29,1,4,25,1440,2
235548,4962,9,2026-02-13,1,3,24,1080,2
235549,4962,25,2026-02-14,1,1,18,334,2
235550,4962,2,2026-03-02,1,2,16,586,0
235551,4962,9,2026-05-14,2,6,6,2358,1
235552,4962,11,2026-03-08,2,1,26,182,1
235553,4962,25,2026-02-24,2,1,6,381,0
235554,4962,9,2026-06-16,1,5,27,1890,1
235555,4962,22,2026-04-06,1,2,6,754,2
235556,4963,1,2026-04-27,10,100,120,172700,10
235557,4963,3,2026-03-28,10,86,338,108274,14
235558,4963,21,2026-04-03,9,83,184,88893,16
235559,4963,4,2026-02-20,8,52,160,87100,13
235560,4963,4,2026-06-09,12,70,322,112840,20
235561,4963,2,2026-03-24,7,140,211,234780,24
235562,4963,3,2026-04-08,9,109,182,108782,19
235563,4963,7,2026-06-27,10,112,141,98672,23
235564,4963,19,2026-06-04,5,112,154,95312,19
235565,4963,9,2026-05-02,4,123,154,165312,18
235566,4963,1,2026-02-20,12,116,271,191864,16
235567,4963,2,2026-04-17,4,79,194,92588,18
235568,4963,1,2026-06-26,9,123,274,129150,20
235569,4963,3,2026-05-24,5,69,255,96669,19
235570,4963,2,2026-03-14,5,48,183,53040,8
235571,4963,3,2026-03-10,5,116,158,194300,21
235572,4963,1,2026-05-02,8,115,355,147085,20
235573,4963,2,2026-02-28,11,76,320,100776,10
235574,4963,4,2026-02-13,5,139,344,216423,20
235575,4963,1,2026-02-17,10,121,256,194326,12
235576,4963,2,2026-06-26,5,100,318,134200,20
235577,4963,25,2026-04-04,5,85,140,168215,11
235578,4963,21,2026-02-28,9,37,138,72853,16
235579,4963,18,2026-06-18,8,115,279,108100,23
235580,4963,4,2026-06-14,7,139,310,178476,17
235581,4963,2,2026-03-12,10,129,132,208722,22
235582,4963,2,2026-06-24,10,67,124,85827,20
235583,4963,2,2026-05-01,4,50,201,43300,11
235584,4963,5,2026-04-20,11,97,225,165191,11
235585,4963,11,2026-06-23,10,102,105,194412,9
235586,4963,3,2026-05-10,5,64,282,84224,15
235587,4963,2,2026-04-10,6,54,187,78570,19
235588,4963,1,2026-03-12,4,102,308,193290,12
235589,4963,4,2026-02-28,5,94,182,108664,11
235590,4963,8,2026-06-26,12,105,106,189840,24
235591,4963,3,2026-04-04,11,127,189,109220,25
235592,4963,2,2026-05-29,12,80,340,153040,17
235593,4963,4,2026-05-21,8,76,259,95000,24
235594,4963,19,2026-02-10,11,114,288,117990,8
235595,4963,9,2026-03-17,4,121,227,235103,21
235596,4963,3,2026-04-27,12,106,291,187302,23
235597,4963,4,2026-03-28,4,133,259,229292,8
235598,4963,4,2026-02-21,6,108,224,170640,17
235599,4963,23,2026-02-20,5,93,256,162564,10
235600,4963,8,2026-05-01,11,52,238,89180,14
235601,4963,18,2026-03-17,12,69,358,112539,10
235602,4963,2,2026-06-19,12,104,129,151008,10
235603,4963,20,2026-03-17,12,49,242,93835,8
235604,4963,2,2026-05-23,12,138,313,133170,10
235605,4963,19,2026-04-27,8,49,188,56056,9
235606,4963,10,2026-02-28,4,46,292,56856,21
235607,4963,19,2026-02-10,7,81,145,142641,24
235608,4963,2,2026-05-19,7,57,118,57342,21
235609,4963,2,2026-06-12,4,127,297,150114,24
235610,4963,9,2026-06-03,12,128,319,190336,11
235611,4963,24,2026-03-20,8,52,130,52000,23
235612,4963,4,2026-04-03,10,55,154,100870,19
235613,4963,18,2026-03-13,7,62,280,115506,12
235614,4963,1,2026-05-06,4,72,152,133920,20
235615,4963,4,2026-04-15,10,121,316,194568,16
235616,4963,2,2026-03-07,4,97,289,120571,23
235617,4963,18,2026-05-10,11,82,165,86674,11
235618,4963,1,2026-03-12,7,129,284,255678,14
235619,4963,19,2026-05-28,5,84,152,160020,14
235620,4963,2,2026-04-17,9,142,338,234442,8
235621,4963,4,2026-04-02,10,50,175,95050,21
235622,4963,1,2026-06-15,8,51,139,74766,19
235623,4963,3,2026-06-22,7,74,283,91538,9
235624,4963,3,2026-03-16,4,129,296,122679,13
235625,4963,18,2026-03-19,8,74,319,111740,23
235626,4963,4,2026-03-21,6,99,186,99594,25
235627,4963,2,2026-03-21,7,61,282,95709,14
235628,4963,25,2026-06-28,9,72,207,87768,9
235629,4963,23,2026-06-09,10,63,181,82089,11
235630,4963,4,2026-05-21,7,93,262,116343,16
235631,4963,2,2026-02-24,7,109,180,185627,24
235632,4963,19,2026-04-05,6,129,242,257226,13
235633,4963,2,2026-02-19,9,62,166,80352,9
235634,4963,6,2026-04-28,10,75,302,133050,13
235635,4963,18,2026-03-26,5,69,139,110676,23
235636,4963,4,2026-06-07,12,128,162,156032,19
235637,4963,22,2026-06-15,12,67,236,78390,9
235638,4963,3,2026-02-15,9,92,122,167900,15
235639,4963,24,2026-03-28,9,88,145,138952,14
235640,4963,9,2026-05-31,10,123,293,162483,14
235641,4963,20,2026-03-05,12,116,253,129340,13
235642,4963,9,2026-02-11,11,83,202,145250,25
235643,4963,18,2026-06-22,10,142,228,274344,21
235644,4963,4,2026-04-16,12,84,292,88284,15
235645,4963,10,2026-06-08,12,127,171,142240,11
235646,4963,3,2026-04-22,7,70,334,119000,9
235647,4963,18,2026-05-31,5,75,237,142950,22
235648,4963,8,2026-03-02,4,114,174,139422,23
235649,4963,4,2026-04-15,9,114,300,175674,23
235650,4963,2,2026-03-03,10,112,205,94416,21
235651,4963,1,2026-05-17,6,85,331,124100,14
235652,4963,3,2026-06-23,10,92,206,146740,19
235653,4963,19,2026-06-15,5,114,315,163020,8
235654,4963,4,2026-03-10,8,88,289,147488,8
235655,4963,20,2026-06-24,6,66,174,74514,13
235656,4963,1,2026-06-03,5,67,300,133397,21
235657,4963,21,2026-05-24,10,56,256,75320,23
235658,4963,4,2026-03-04,7,55,324,58410,18
235659,4963,3,2026-05-11,9,124,124,182900,21
235660,4963,2,2026-03-23,10,74,230,134976,15
235661,4963,19,2026-05-29,7,109,312,116957,16
235662,4963,25,2026-04-04,4,95,222,94810,13
235663,4963,2,2026-04-14,11,102,196,85986,10
235664,4963,19,2026-04-18,11,106,241,200976,14
235665,4963,22,2026-05-07,8,71,158,102950,23
235666,4963,10,2026-03-29,8,136,250,165104,21
235667,4963,18,2026-06-10,11,128,261,221312,9
235668,4963,3,2026-02-27,8,100,298,165000,10
235669,4963,4,2026-05-04,10,78,272,68718,23
235670,4963,8,2026-03-23,12,62,192,104532,21
235671,4963,19,2026-03-01,7,103,159,171289,17
235672,4963,4,2026-04-28,9,51,286,87363,20
235673,4963,18,2026-04-14,5,115,260,184345,15
235674,4963,2,2026-04-02,4,69,264,106260,23
235675,4963,2,2026-06-13,4,86,213,169506,25
235676,4963,19,2026-06-13,12,93,331,177072,11
235677,4963,3,2026-05-01,5,106,235,188468,19
235678,4963,2,2026-03-11,9,93,202,147684,18
235679,4963,20,2026-05-04,7,124,261,143840,16
235680,4963,18,2026-05-08,5,61,217,49715,8
235681,4963,2,2026-02-16,6,139,307,246864,22
235682,4963,24,2026-05-30,4,66,196,109362,12
235683,4963,10,2026-05-20,9,70,224,119210,24
235684,4963,2,2026-03-26,4,68,132,83300,20
235685,4963,18,2026-06-22,12,136,108,218144,8
235686,4963,24,2026-05-22,12,47,160,49209,19
235687,4963,23,2026-04-13,6,76,183,81320,14
235688,4963,19,2026-06-02,6,103,247,83018,22
235689,4963,2,2026-04-06,6,120,250,193200,13
235690,4963,3,2026-03-31,8,61,351,89365,20
235691,4963,11,2026-06-23,8,104,330,101400,11
235692,4963,2,2026-03-15,9,102,228,176460,18
235693,4963,2,2026-03-20,12,130,325,239070,22
235694,4963,2,2026-03-05,10,136,310,248744,21
235695,4963,18,2026-05-20,11,92,273,106904,15
235696,4963,4,2026-05-11,10,93,246,181257,17
235697,4963,20,2026-03-26,8,58,231,60900,12
235698,4963,10,2026-06-16,4,94,340,132728,23
235699,4963,19,2026-02-22,11,56,118,54208,24
235700,4963,19,2026-04-01,8,66,201,118338,25
235701,4963,3,2026-06-29,5,117,349,122616,8
235702,4963,1,2026-03-16,8,72,230,66312,9
235703,4963,1,2026-05-18,11,124,279,115444,24
235704,4963,1,2026-03-30,4,62,325,116064,20
235705,4963,2,2026-03-08,4,121,218,201102,13
235706,4963,25,2026-06-23,8,49,112,83251,21
235707,4963,18,2026-04-04,5,123,255,128904,15
235708,4963,4,2026-04-17,11,97,112,141814,14
235709,4963,2,2026-03-14,6,72,267,110160,10
235710,4963,3,2026-06-08,5,108,180,130140,15
235711,4963,3,2026-02-13,9,75,292,116550,16
235712,4963,9,2026-03-03,10,90,190,87210,13
235713,4963,1,2026-02-19,8,109,270,91451,14
235714,4963,1,2026-06-03,6,135,265,130140,9
235715,4963,3,2026-05-02,8,49,156,86289,13
235716,4963,2,2026-03-07,5,141,196,237726,12
235717,4963,1,2026-02-26,9,141,133,182736,15
235718,4963,1,2026-02-18,10,124,216,157108,12
235719,4963,1,2026-06-28,10,118,154,203786,25
235720,4963,22,2026-03-29,6,84,140,133812,15
235721,4963,4,2026-03-02,9,106,277,181896,21
