subscription_id,user_id,tool_id,plan,monthly_price,start_date,end_date,status
2928,6154,1,Basic,9.99,2025-11-08,2026-04-30,Cancelled
2929,6155,24,Team,59.99,2025-11-13,,Active
2930,6156,27,Pro,24.99,2026-03-26,,Active
2931,6158,5,Basic,9.99,2026-03-01,,Active
2932,6158,10,Enterprise,149.99,2026-04-27,,Active
2933,6160,13,Basic,9.99,2025-12-27,,Active
2934,6165,14,Basic,9.99,2026-03-11,,Active
2935,6168,11,Basic,9.99,2025-03-24,,Active
2936,6170,2,Team,59.99,2026-01-29,,Active
2937,6175,30,Pro,24.99,2026-03-04,,Active
2938,6179,14,Basic,9.99,2025-08-26,,Active
2939,6180,18,Pro,24.99,2025-11-08,2026-04-25,Cancelled
2940,6180,9,Pro,24.99,2026-02-24,,Active
2941,6184,22,Basic,9.99,2026-03-19,,Active
2942,6187,30,Basic,9.99,2025-10-23,,Active
2943,6187,30,Basic,9.99,2025-06-24,,Active
2944,6194,11,Pro,24.99,2026-03-25,,Active
2945,6196,20,Basic,9.99,2025-12-06,,Active
2946,6197,20,Team,59.99,2025-11-28,,Active
2947,6198,9,Enterprise,149.99,2026-04-19,,Active
2948,6208,22,Pro,24.99,2025-10-20,,Active
2949,6209,11,Basic,9.99,2025-10-14,,Active
2950,6211,19,Basic,9.99,2025-07-05,2025-12-18,Cancelled
2951,6211,18,Team,59.99,2025-08-22,,Active
2952,6212,10,Pro,24.99,2026-04-09,,Active
2953,6212,18,Basic,9.99,2026-06-24,,Active
2954,6213,8,Basic,9.99,2025-10-03,,Active
2955,6215,14,Enterprise,149.99,2026-01-10,,Active
2956,6218,21,Basic,9.99,2026-03-20,,Active
2957,6221,30,Pro,24.99,2025-11-04,,Active
2958,6223,30,Team,59.99,2025-06-19,2025-10-03,Cancelled
2959,6223,30,Enterprise,149.99,2025-04-03,,Active
2960,6226,8,Pro,24.99,2026-04-01,,Active
2961,6226,23,Pro,24.99,2026-01-12,,Active
2962,6230,24,Pro,24.99,2026-03-25,,Active
2963,6232,10,Enterprise,149.99,2026-05-03,,Active
2964,6234,24,Team,59.99,2025-10-28,,Active
2965,6235,21,Pro,24.99,2025-09-04,,Active
2966,6236,7,Basic,9.99,2025-11-21,,Active
2967,6236,24,Enterprise,149.99,2026-04-11,,Active
2968,6247,6,Basic,9.99,2026-02-04,,Active
2969,6248,5,Pro,24.99,2025-10-25,,Active
2970,6248,7,Team,59.99,2025-05-24,2025-06-27,Cancelled
2971,6255,22,Pro,24.99,2026-04-15,,Active
2972,6256,5,Pro,24.99,2026-01-06,,Active
2973,6264,7,Pro,24.99,2026-04-09,,Active
2974,6266,10,Basic,9.99,2025-08-03,2025-12-24,Cancelled
2975,6267,30,Basic,9.99,2026-03-09,,Active
2976,6268,24,Pro,24.99,2025-12-28,2026-05-12,Cancelled
2977,6268,23,Pro,24.99,2025-11-26,,Active
2978,6269,3,Pro,24.99,2025-06-02,,Active
2979,6276,24,Enterprise,149.99,2025-03-16,,Active
2980,6276,5,Pro,24.99,2025-04-14,,Active
2981,6277,17,Basic,9.99,2026-03-23,,Active
2982,6279,21,Pro,24.99,2025-10-12,,Active
2983,6281,22,Pro,24.99,2025-12-08,,Active
2984,6282,16,Basic,9.99,2025-11-18,,Active
2985,6283,17,Pro,24.99,2025-08-24,,Active
2986,6286,24,Basic,9.99,2025-09-20,,Active
2987,6290,4,Team,59.99,2026-01-01,,Active
2988,6294,23,Basic,9.99,2026-04-10,,Active
2989,6298,15,Pro,24.99,2026-03-07,,Active
2990,6299,15,Basic,9.99,2025-11-25,,Active
2991,6300,3,Basic,9.99,2025-10-03,,Active
2992,6300,2,Team,59.99,2025-10-25,,Active
2993,6305,11,Basic,9.99,2025-12-02,,Active
2994,6305,5,Pro,24.99,2025-08-20,,Active
2995,6308,14,Team,59.99,2025-05-07,,Active
2996,6309,24,Team,59.99,2025-11-29,,Active
2997,6312,2,Basic,9.99,2026-01-07,,Active
2998,6312,24,Basic,9.99,2026-04-29,,Active
2999,6313,7,Pro,24.99,2026-04-28,,Active
3000,6316,3,Pro,24.99,2025-09-19,,Active
3001,6317,15,Basic,9.99,2025-10-28,,Active
3002,6320,22,Basic,9.99,2026-03-16,,Active
3003,6323,18,Team,59.99,2025-02-27,,Active
3004,6323,22,Pro,24.99,2025-07-25,,Active
3005,6324,13,Basic,9.99,2026-03-17,,Active
3006,6325,23,Team,59.99,2026-01-02,,Active
3007,6325,10,Team,59.99,2026-06-25,,Active
3008,6327,3,Team,59.99,2025-10-19,,Active
3009,6327,7,Basic,9.99,2025-04-02,,Active
3010,6329,14,Basic,9.99,2025-03-03,2025-07-26,Cancelled
3011,6330,6,Pro,24.99,2025-10-07,,Active
3012,6335,21,Team,59.99,2025-07-21,,Active
3013,6336,20,Pro,24.99,2026-02-02,,Active
3014,6345,9,Pro,24.99,2025-09-21,,Active
3015,6347,4,Basic,9.99,2026-03-28,,Active
3016,6349,1,Basic,9.99,2026-03-29,,Active
3017,6351,11,Pro,24.99,2025-07-28,,Active
3018,6352,16,Team,59.99,2025-07-16,,Active
3019,6353,1,Pro,24.99,2026-05-03,,Active
3020,6354,8,Basic,9.99,2026-02-23,,Active
3021,6355,8,Pro,24.99,2025-09-18,2026-01-21,Cancelled
3022,6356,19,Pro,24.99,2025-05-20,,Active
3023,6356,3,Pro,24.99,2025-06-13,,Active
3024,6359,16,Pro,24.99,2026-04-22,,Active
3025,6360,25,Enterprise,149.99,2025-07-24,,Active
3026,6362,23,Team,59.99,2025-12-25,,Active
3027,6363,14,Basic,9.99,2025-06-11,,Active
3028,6363,18,Pro,24.99,2025-11-26,2026-01-06,Cancelled
3029,6364,4,Basic,9.99,2026-06-19,,Active
3030,6367,15,Pro,24.99,2025-06-29,,Active
3031,6367,28,Basic,9.99,2025-11-23,,Active
3032,6368,26,Pro,24.99,2026-05-09,,Active
3033,6370,10,Basic,9.99,2025-06-04,,Active
3034,6371,21,Pro,24.99,2026-04-25,,Active
3035,6374,25,Basic,9.99,2026-03-13,,Active
3036,6375,8,Team,59.99,2025-04-21,,Active
3037,6376,22,Basic,9.99,2025-10-09,,Active
3038,6379,26,Basic,9.99,2025-03-27,,Active
3039,6380,11,Basic,9.99,2026-05-12,,Active
3040,6381,10,Basic,9.99,2026-06-03,,Active
3041,6384,23,Basic,9.99,2025-02-10,,Active
3042,6384,14,Basic,9.99,2025-05-04,,Active
3043,6390,2,Basic,9.99,2025-10-17,2026-04-05,Cancelled
3044,6393,3,Pro,24.99,2025-03-13,,Active
3045,6393,1,Pro,24.99,2025-09-24,,Active
3046,6395,30,Pro,24.99,2025-07-22,,Active
3047,6396,22,Pro,24.99,2025-08-13,,Active
3048,6400,11,Pro,24.99,2025-02-11,,Active
3049,6400,27,Basic,9.99,2025-10-05,,Active
3050,6407,1,Basic,9.99,2026-02-02,2026-03-13,Cancelled
3051,6408,7,Basic,9.99,2026-01-12,,Active
3052,6408,22,Team,59.99,2026-01-12,,Active
3053,6410,10,Basic,9.99,2025-08-18,,Active
3054,6410,22,Basic,9.99,2025-12-07,,Active
3055,6413,3,Basic,9.99,2026-04-01,,Active
3056,6414,10,Pro,24.99,2026-06-18,,Active
3057,6415,12,Basic,9.99,2025-10-14,,Active
3058,6415,12,Basic,9.99,2025-12-28,,Active
3059,6420,19,Basic,9.99,2025-05-12,,Active
3060,6423,10,Pro,24.99,2025-01-22,2025-03-20,Cancelled
3061,6424,15,Basic,9.99,2025-09-30,2026-03-01,Cancelled
3062,6425,10,Team,59.99,2026-02-16,,Active
3063,6426,21,Team,59.99,2026-03-05,2026-04-23,Cancelled
3064,6426,21,Team,59.99,2026-06-09,,Active
3065,6431,5,Team,59.99,2025-07-22,2025-12-13,Cancelled
3066,6433,7,Pro,24.99,2025-07-22,,Active
3067,6438,18,Pro,24.99,2025-02-12,,Active
3068,6443,28,Basic,9.99,2026-05-09,,Active
3069,6446,6,Pro,24.99,2025-11-14,2026-03-20,Cancelled
3070,6447,22,Team,59.99,2025-12-06,,Active
3071,6450,6,Basic,9.99,2025-11-19,,Active
3072,6450,10,Pro,24.99,2025-07-19,,Active
3073,6452,20,Pro,24.99,2026-05-08,,Active
3074,6459,15,Team,59.99,2026-06-30,,Active
3075,6459,26,Pro,24.99,2026-05-16,,Active
3076,6460,19,Enterprise,149.99,2025-10-06,,Active
3077,6460,20,Pro,24.99,2025-06-11,,Active
3078,6462,21,Basic,9.99,2025-10-09,,Active
3079,6462,11,Basic,9.99,2026-04-13,,Active
3080,6466,25,Team,59.99,2025-10-06,,Active
3081,6466,10,Enterprise,149.99,2025-09-13,,Active
3082,6468,15,Basic,9.99,2025-12-27,,Active
3083,6468,17,Basic,9.99,2025-11-10,,Active
3084,6472,13,Team,59.99,2026-04-05,,Active
3085,6473,27,Basic,9.99,2026-05-15,,Active
3086,6475,3,Pro,24.99,2026-03-30,,Active
3087,6475,11,Team,59.99,2025-11-23,,Active
3088,6479,25,Enterprise,149.99,2025-07-29,,Active
3089,6480,11,Basic,9.99,2025-11-18,2026-01-24,Cancelled
3090,6484,24,Pro,24.99,2026-01-04,,Active
3091,6484,9,Basic,9.99,2026-04-02,,Active
3092,6493,2,Team,59.99,2025-03-14,,Active
3093,6497,4,Pro,24.99,2025-04-02,,Active
3094,6497,19,Team,59.99,2025-09-11,,Active
3095,6503,27,Basic,9.99,2025-07-12,,Active
3096,6507,8,Pro,24.99,2026-04-14,,Active
3097,6509,12,Pro,24.99,2026-04-18,,Active
3098,6514,7,Basic,9.99,2025-11-30,,Active
3099,6515,20,Pro,24.99,2026-02-20,,Active
3100,6515,2,Basic,9.99,2025-12-13,,Active
3101,6516,11,Basic,9.99,2026-02-19,,Active
3102,6521,23,Pro,24.99,2026-05-15,,Active
3103,6521,19,Basic,9.99,2025-10-13,,Active
3104,6523,18,Team,59.99,2025-11-08,2026-03-02,Cancelled
3105,6524,6,Basic,9.99,2025-10-20,,Active
3106,6527,18,Basic,9.99,2026-06-22,,Active
3107,6528,24,Pro,24.99,2025-12-18,,Active
3108,6530,28,Basic,9.99,2025-07-31,,Active
3109,6530,6,Basic,9.99,2025-07-16,,Active
3110,6531,19,Basic,9.99,2025-10-01,2025-11-05,Cancelled
3111,6532,25,Basic,9.99,2026-02-04,,Active
3112,6532,6,Basic,9.99,2026-06-24,,Active
3113,6533,11,Basic,9.99,2025-06-19,,Active
3114,6536,22,Pro,24.99,2026-03-30,,Active
3115,6536,7,Team,59.99,2025-12-11,,Active
3116,6539,19,Pro,24.99,2025-08-09,,Active
3117,6542,19,Basic,9.99,2026-03-29,,Active
3118,6547,20,Team,59.99,2026-04-03,,Active
3119,6547,1,Team,59.99,2026-04-16,,Active
3120,6549,21,Basic,9.99,2025-09-13,,Active
3121,6551,5,Basic,9.99,2026-04-20,,Active
3122,6551,12,Pro,24.99,2026-06-10,,Active
3123,6553,8,Pro,24.99,2025-10-01,,Active
3124,6559,25,Team,59.99,2025-09-10,,Active
3125,6565,4,Pro,24.99,2026-01-12,,Active
3126,6565,25,Basic,9.99,2026-04-16,,Active
3127,6568,5,Basic,9.99,2026-06-19,,Active
3128,6568,10,Pro,24.99,2026-05-25,,Active
3129,6569,7,Basic,9.99,2025-07-13,,Active
3130,6570,7,Enterprise,149.99,2026-02-11,,Active
3131,6571,10,Basic,9.99,2025-10-25,,Active
3132,6573,8,Team,59.99,2025-08-13,,Active
3133,6576,9,Pro,24.99,2025-04-09,,Active
3134,6578,22,Basic,9.99,2025-12-19,,Active
3135,6578,17,Team,59.99,2025-11-28,,Active
3136,6583,7,Pro,24.99,2025-10-01,2026-03-18,Cancelled
3137,6584,5,Basic,9.99,2025-10-06,,Active
3138,6585,27,Basic,9.99,2025-11-16,2026-05-14,Cancelled
3139,6586,10,Basic,9.99,2025-06-22,,Active
3140,6588,8,Basic,9.99,2026-04-23,,Active
3141,6589,25,Basic,9.99,2025-11-22,,Active
3142,6590,25,Team,59.99,2026-05-23,,Active
3143,6593,16,Pro,24.99,2025-10-05,,Active
3144,6594,2,Basic,9.99,2025-07-26,,Active
3145,6598,12,Pro,24.99,2026-04-15,,Active
3146,6601,20,Basic,9.99,2026-03-31,,Active
3147,6603,4,Basic,9.99,2025-11-09,,Active
3148,6604,11,Pro,24.99,2025-08-31,2025-11-19,Cancelled
3149,6610,29,Pro,24.99,2025-07-18,,Active
3150,6610,29,Basic,9.99,2025-09-04,,Active
3151,6615,7,Pro,24.99,2026-04-20,,Active
3152,6617,21,Team,59.99,2026-05-20,,Active
3153,6618,2,Team,59.99,2026-04-23,,Active
3154,6618,8,Pro,24.99,2026-03-31,,Active
3155,6621,29,Team,59.99,2025-12-01,,Active
3156,6621,29,Team,59.99,2026-03-04,,Active
3157,6626,23,Basic,9.99,2026-04-19,,Active
3158,6627,25,Team,59.99,2026-03-11,,Active
3159,6628,23,Basic,9.99,2025-08-04,,Active
3160,6629,17,Basic,9.99,2025-10-16,,Active
3161,6629,28,Team,59.99,2025-12-06,2026-05-16,Cancelled
3162,6631,18,Pro,24.99,2026-06-28,,Active
3163,6631,7,Enterprise,149.99,2025-10-26,,Active
3164,6632,3,Pro,24.99,2026-01-17,,Active
3165,6633,11,Pro,24.99,2025-09-30,,Active
3166,6640,11,Pro,24.99,2025-11-29,,Active
3167,6643,1,Basic,9.99,2025-11-13,,Active
3168,6644,20,Pro,24.99,2025-09-27,,Active
3169,6645,11,Pro,24.99,2025-06-16,,Active
3170,6645,11,Basic,9.99,2025-02-23,,Active
3171,6646,22,Pro,24.99,2025-04-20,,Active
3172,6646,20,Basic,9.99,2025-05-15,2025-06-18,Cancelled
3173,6648,29,Pro,24.99,2025-12-07,,Active
3174,6650,16,Basic,9.99,2025-04-22,,Active
3175,6652,19,Pro,24.99,2025-12-25,,Active
3176,6653,22,Basic,9.99,2025-07-05,,Active
3177,6653,11,Basic,9.99,2025-12-11,,Active
3178,6654,15,Pro,24.99,2026-01-11,2026-04-21,Cancelled
3179,6656,25,Team,59.99,2025-10-12,2026-03-09,Cancelled
3180,6662,7,Pro,24.99,2025-11-10,,Active
3181,6665,27,Pro,24.99,2026-05-11,,Active
3182,6668,15,Pro,24.99,2026-06-07,,Active
3183,6670,11,Pro,24.99,2026-05-09,,Active
3184,6672,25,Basic,9.99,2026-03-04,,Active
3185,6677,24,Basic,9.99,2026-05-21,,Active
3186,6677,3,Basic,9.99,2026-05-03,,Active
3187,6679,9,Pro,24.99,2025-11-12,2026-04-30,Cancelled
3188,6681,24,Pro,24.99,2025-08-24,,Active
3189,6682,20,Pro,24.99,2025-10-16,2025-12-31,Cancelled
3190,6683,20,Pro,24.99,2025-08-10,,Active
3191,6683,20,Pro,24.99,2025-09-10,,Active
3192,6686,22,Basic,9.99,2025-09-23,,Active
3193,6688,15,Team,59.99,2025-06-05,,Active
3194,6688,25,Basic,9.99,2026-01-01,,Active
3195,6692,10,Pro,24.99,2025-08-07,,Active
3196,6705,11,Basic,9.99,2026-04-30,,Active
3197,6707,25,Basic,9.99,2025-06-23,,Active
3198,6707,22,Basic,9.99,2025-04-24,,Active
3199,6712,9,Basic,9.99,2026-02-03,,Active
3200,6715,15,Pro,24.99,2026-04-30,,Active
3201,6716,27,Basic,9.99,2025-11-23,,Active
3202,6716,26,Basic,9.99,2025-11-20,2026-05-15,Cancelled
3203,6719,22,Basic,9.99,2026-05-23,,Active
3204,6722,11,Pro,24.99,2025-03-26,2025-09-08,Cancelled
3205,6724,29,Basic,9.99,2026-06-23,,Active
3206,6725,6,Basic,9.99,2025-11-04,,Active
3207,6727,11,Basic,9.99,2026-05-17,,Active
3208,6727,4,Pro,24.99,2026-02-06,,Active
3209,6732,7,Basic,9.99,2025-12-22,,Active
3210,6732,13,Pro,24.99,2025-10-05,,Active
3211,6733,19,Pro,24.99,2026-06-13,,Active
3212,6733,8,Pro,24.99,2026-02-18,,Active
3213,6735,11,Basic,9.99,2026-01-01,,Active
3214,6739,1,Basic,9.99,2026-03-08,,Active
3215,6744,7,Pro,24.99,2026-06-06,,Active
3216,6744,7,Pro,24.99,2026-04-15,,Active
3217,6745,6,Basic,9.99,2025-04-24,,Active
3218,6746,4,Basic,9.99,2026-05-07,,Active
3219,6746,2,Basic,9.99,2026-01-31,,Active
3220,6749,1,Basic,9.99,2025-07-03,2025-12-16,Cancelled
3221,6752,10,Pro,24.99,2025-10-28,,Active
3222,6754,5,Basic,9.99,2026-03-27,,Active
3223,6758,14,Pro,24.99,2025-03-11,,Active
3224,6766,18,Basic,9.99,2025-05-19,,Active
3225,6769,10,Pro,24.99,2026-05-28,,Active
3226,6772,21,Pro,24.99,2026-04-03,,Active
3227,6773,9,Basic,9.99,2025-09-04,,Active
3228,6774,5,Basic,9.99,2026-04-22,,Active
3229,6774,26,Basic,9.99,2026-05-07,,Active
3230,6775,21,Basic,9.99,2026-03-06,,Active
3231,6779,25,Basic,9.99,2026-04-15,,Active
3232,6779,24,Basic,9.99,2026-02-21,,Active
3233,6783,4,Pro,24.99,2026-03-03,,Active
3234,6784,18,Enterprise,149.99,2026-06-03,,Active
3235,6785,8,Basic,9.99,2025-12-07,,Active
3236,6787,8,Basic,9.99,2025-09-28,,Active
3237,6789,7,Pro,24.99,2025-07-02,,Active
3238,6793,6,Team,59.99,2025-07-07,,Active
3239,6793,22,Basic,9.99,2025-09-04,,Active
3240,6799,7,Pro,24.99,2025-08-22,,Active
3241,6802,24,Pro,24.99,2026-06-25,,Active
3242,6804,11,Pro,24.99,2026-02-06,,Active
3243,6806,24,Basic,9.99,2025-11-25,,Active
3244,6806,22,Basic,9.99,2025-08-21,,Active
3245,6809,15,Basic,9.99,2025-08-13,,Active
3246,6811,10,Pro,24.99,2026-04-16,,Active
3247,6811,22,Pro,24.99,2026-04-04,,Active
3248,6812,7,Pro,24.99,2025-11-15,2026-04-07,Cancelled
3249,6816,4,Basic,9.99,2026-06-05,,Active
3250,6817,23,Pro,24.99,2025-05-26,,Active
3251,6817,11,Basic,9.99,2026-01-24,2026-05-19,Cancelled
3252,6819,17,Team,59.99,2026-04-04,,Active
3253,6823,26,Team,59.99,2026-01-28,,Active
3254,6829,1,Team,59.99,2026-01-30,2026-06-05,Cancelled
3255,6829,9,Basic,9.99,2025-09-01,,Active
3256,6835,26,Basic,9.99,2026-05-27,,Active
3257,6836,15,Pro,24.99,2025-11-05,,Active
3258,6837,3,Basic,9.99,2026-04-03,,Active
3259,6844,21,Pro,24.99,2026-05-29,,Active
3260,6847,15,Basic,9.99,2025-09-16,,Active
3261,6848,6,Basic,9.99,2025-06-04,,Active
3262,6850,21,Basic,9.99,2026-06-24,,Active
3263,6850,19,Pro,24.99,2026-03-10,,Active
3264,6852,25,Basic,9.99,2026-06-01,,Active
3265,6857,10,Basic,9.99,2025-08-29,,Active
3266,6859,5,Pro,24.99,2025-12-22,,Active
3267,6860,26,Team,59.99,2025-05-05,,Active
3268,6862,8,Enterprise,149.99,2025-12-05,,Active
3269,6866,11,Pro,24.99,2025-11-21,,Active
3270,6867,8,Pro,24.99,2026-05-28,,Active
3271,6870,27,Basic,9.99,2025-04-17,,Active
3272,6881,15,Pro,24.99,2026-03-28,2026-06-20,Cancelled
3273,6882,3,Basic,9.99,2025-08-14,,Active
3274,6883,1,Enterprise,149.99,2026-01-25,,Active
3275,6884,17,Basic,9.99,2026-04-23,,Active
3276,6885,18,Basic,9.99,2026-02-25,,Active
3277,6887,4,Team,59.99,2026-06-15,,Active
3278,6888,18,Basic,9.99,2026-03-22,,Active
3279,6888,19,Pro,24.99,2025-12-25,,Active
3280,6894,18,Team,59.99,2026-04-27,,Active
3281,6896,12,Team,59.99,2026-03-02,,Active
3282,6898,1,Basic,9.99,2025-05-18,2025-08-26,Cancelled
3283,6899,10,Pro,24.99,2025-08-27,,Active
3284,6902,25,Pro,24.99,2025-12-22,,Active
3285,6903,24,Pro,24.99,2025-09-01,,Active
3286,6903,9,Pro,24.99,2025-09-29,,Active
3287,6908,6,Team,59.99,2026-04-07,,Active
3288,6909,18,Pro,24.99,2026-01-17,,Active
3289,6910,30,Pro,24.99,2026-04-13,,Active
3290,6915,29,Basic,9.99,2025-12-18,,Active
3291,6920,26,Pro,24.99,2025-12-10,,Active
3292,6922,12,Basic,9.99,2025-11-20,,Active
3293,6925,10,Basic,9.99,2025-11-15,2026-01-19,Cancelled
3294,6936,10,Basic,9.99,2025-09-25,2025-11-10,Cancelled
3295,6939,12,Basic,9.99,2025-11-08,,Active
3296,6941,2,Basic,9.99,2025-11-25,2026-02-01,Cancelled
3297,6944,6,Basic,9.99,2026-05-03,,Active
3298,6944,14,Basic,9.99,2026-05-11,,Active
3299,6946,3,Pro,24.99,2025-06-25,,Active
3300,6951,5,Basic,9.99,2026-01-08,,Active
3301,6953,8,Team,59.99,2026-02-25,,Active
3302,6955,30,Pro,24.99,2025-07-31,2025-12-09,Cancelled
3303,6965,21,Basic,9.99,2025-08-26,,Active
3304,6966,20,Basic,9.99,2025-12-27,2026-05-18,Cancelled
3305,6967,15,Basic,9.99,2025-10-27,,Active
3306,6967,22,Basic,9.99,2026-03-20,,Active
3307,6972,26,Basic,9.99,2026-04-02,,Active
3308,6975,5,Team,59.99,2026-02-09,,Active
3309,6976,7,Basic,9.99,2025-11-17,,Active
3310,6978,11,Enterprise,149.99,2026-06-18,,Active
3311,6980,20,Team,59.99,2026-01-29,,Active
3312,6981,7,Team,59.99,2026-06-17,,Active
3313,6981,24,Pro,24.99,2026-06-27,,Active
3314,6984,5,Pro,24.99,2025-08-22,,Active
3315,6984,30,Basic,9.99,2026-01-23,2026-04-26,Cancelled
3316,6986,24,Basic,9.99,2025-09-13,,Active
3317,6986,11,Team,59.99,2025-07-06,,Active
3318,6990,14,Team,59.99,2026-05-08,,Active
3319,6991,11,Basic,9.99,2025-09-19,,Active
3320,6995,24,Basic,9.99,2025-11-09,,Active
3321,6995,25,Basic,9.99,2025-08-12,,Active
3322,7006,17,Basic,9.99,2025-06-15,,Active
3323,7009,26,Pro,24.99,2025-10-01,,Active
3324,7011,26,Basic,9.99,2025-11-22,,Active
3325,7012,19,Basic,9.99,2026-06-01,,Active
3326,7013,18,Pro,24.99,2025-05-24,,Active
3327,7014,9,Pro,24.99,2026-05-21,,Active
3328,7014,23,Basic,9.99,2026-04-26,,Active
3329,7019,17,Basic,9.99,2026-03-02,,Active
3330,7020,19,Basic,9.99,2025-07-17,,Active
3331,7022,27,Pro,24.99,2026-02-10,,Active
3332,7024,5,Enterprise,149.99,2025-04-15,,Active
3333,7024,4,Pro,24.99,2025-05-23,,Active
3334,7027,5,Basic,9.99,2026-04-26,,Active
3335,7028,10,Basic,9.99,2025-12-07,,Active
3336,7028,18,Basic,9.99,2025-07-22,,Active
3337,7030,10,Basic,9.99,2026-03-23,,Active
3338,7030,10,Basic,9.99,2025-06-24,,Active
3339,7031,18,Team,59.99,2026-02-02,2026-05-31,Cancelled
3340,7033,4,Pro,24.99,2025-09-02,,Active
3341,7040,20,Basic,9.99,2025-11-17,,Active
3342,7044,29,Basic,9.99,2025-12-05,2026-02-15,Cancelled
3343,7045,13,Pro,24.99,2026-02-28,,Active
3344,7046,10,Basic,9.99,2025-08-30,,Active
3345,7048,2,Enterprise,149.99,2025-09-30,,Active
3346,7051,26,Basic,9.99,2025-11-10,,Active
3347,7051,28,Basic,9.99,2026-02-07,,Active
3348,7053,24,Pro,24.99,2026-06-12,,Active
3349,7057,6,Basic,9.99,2026-04-01,,Active
3350,7057,6,Pro,24.99,2026-05-12,,Active
3351,7059,9,Basic,9.99,2026-03-27,,Active
3352,7063,18,Basic,9.99,2025-11-26,,Active
3353,7066,9,Basic,9.99,2025-12-08,,Active
3354,7069,11,Enterprise,149.99,2025-12-04,,Active
3355,7071,9,Enterprise,149.99,2025-11-30,,Active
3356,7071,26,Pro,24.99,2026-05-28,,Active
3357,7074,9,Pro,24.99,2026-05-15,,Active
3358,7074,18,Basic,9.99,2025-10-20,,Active
3359,7075,7,Basic,9.99,2026-01-07,,Active
3360,7075,7,Basic,9.99,2026-03-03,,Active
3361,7079,9,Basic,9.99,2025-03-23,,Active
3362,7082,21,Pro,24.99,2026-02-12,,Active
3363,7082,14,Enterprise,149.99,2026-06-25,,Active
3364,7083,19,Team,59.99,2026-04-02,,Active
3365,7088,6,Team,59.99,2026-06-05,,Active
3366,7088,22,Pro,24.99,2026-05-21,,Active
3367,7096,10,Team,59.99,2025-01-28,,Active
3368,7097,20,Basic,9.99,2025-07-09,,Active
3369,7097,4,Pro,24.99,2026-03-14,,Active
3370,7110,13,Basic,9.99,2025-11-21,,Active
3371,7110,13,Basic,9.99,2025-12-07,,Active
3372,7112,15,Pro,24.99,2026-02-10,,Active
3373,7115,15,Team,59.99,2025-08-28,,Active
3374,7117,6,Pro,24.99,2025-06-09,,Active
3375,7118,29,Basic,9.99,2026-02-07,,Active
3376,7123,25,Basic,9.99,2026-06-09,,Active
3377,7124,14,Team,59.99,2025-09-23,,Active
3378,7125,1,Basic,9.99,2025-12-10,,Active
3379,7127,18,Basic,9.99,2026-05-20,,Active
3380,7129,21,Pro,24.99,2026-02-06,,Active
3381,7130,12,Pro,24.99,2025-06-27,,Active
3382,7131,18,Team,59.99,2026-06-27,,Active
3383,7132,19,Pro,24.99,2026-01-29,,Active
3384,7134,15,Pro,24.99,2025-10-17,,Active
3385,7134,12,Pro,24.99,2026-05-13,,Active
3386,7135,15,Pro,24.99,2026-03-05,,Active
3387,7136,23,Pro,24.99,2026-03-19,,Active
3388,7137,22,Team,59.99,2026-06-19,,Active
3389,7137,5,Basic,9.99,2026-04-18,,Active
3390,7141,7,Team,59.99,2025-09-02,,Active
3391,7141,9,Team,59.99,2026-01-31,,Active
3392,7153,27,Enterprise,149.99,2025-05-13,,Active
3393,7155,8,Basic,9.99,2025-11-28,2026-02-15,Cancelled
3394,7158,13,Basic,9.99,2026-01-28,,Active
3395,7178,2,Enterprise,149.99,2026-06-03,,Active
3396,7179,27,Pro,24.99,2026-03-24,,Active
3397,7180,6,Pro,24.99,2026-05-28,,Active
3398,7180,6,Pro,24.99,2026-06-11,,Active
3399,7181,26,Basic,9.99,2025-10-17,,Active
3400,7182,11,Basic,9.99,2026-05-06,,Active
3401,7184,28,Team,59.99,2025-12-18,,Active
3402,7184,13,Basic,9.99,2026-02-26,,Active
3403,7186,22,Basic,9.99,2026-04-17,,Active
3404,7187,3,Basic,9.99,2025-10-22,2026-03-21,Cancelled
3405,7187,6,Enterprise,149.99,2026-05-16,,Active
3406,7188,15,Basic,9.99,2025-04-28,2025-10-18,Cancelled
3407,7191,3,Team,59.99,2025-11-27,,Active
3408,7195,6,Basic,9.99,2026-03-15,,Active
3409,7195,8,Team,59.99,2025-10-28,,Active
3410,7196,5,Basic,9.99,2025-08-23,,Active
3411,7196,16,Basic,9.99,2025-04-30,,Active
3412,7197,2,Basic,9.99,2026-03-22,,Active
3413,7197,19,Pro,24.99,2026-05-31,,Active
3414,7198,28,Basic,9.99,2026-04-10,,Active
3415,7199,26,Team,59.99,2025-10-04,,Active
3416,7199,26,Basic,9.99,2025-10-29,,Active
3417,7200,29,Team,59.99,2026-04-23,,Active
3418,7201,27,Basic,9.99,2026-05-20,,Active
3419,7201,11,Team,59.99,2025-12-23,,Active
3420,7203,6,Pro,24.99,2025-12-27,,Active
3421,7204,21,Pro,24.99,2025-12-16,,Active
3422,7204,10,Pro,24.99,2026-05-30,,Active
3423,7205,19,Pro,24.99,2026-03-01,,Active
3424,7205,19,Enterprise,149.99,2025-10-07,,Active
3425,7210,26,Basic,9.99,2026-02-22,,Active
3426,7210,13,Basic,9.99,2025-12-04,,Active
3427,7211,8,Basic,9.99,2025-11-17,,Active
3428,7211,19,Pro,24.99,2025-07-26,,Active
3429,7213,23,Basic,9.99,2025-12-27,,Active
